Date,HeatFlux
2016-03-22,-387284.16
2016-03-29,-394447.62
2016-04-01,-386357.47
2016-04-08,-368264.62
2016-04-15,-396860.28
2016-04-22,-466087.28
2016-04-29,-382318.03
2016-05-01,-392037.97
2016-05-08,-379915.03
2016-05-15,-582015.75
2016-05-22,-652384.3
2016-05-29,-485732.47
2016-06-01,-436648.44
2016-06-08,-621663.44
2016-06-15,-601302.8
2016-06-22,-467333.94
2016-06-29,-611006.94
2016-07-01,-496435.38
2016-07-08,-617368.44
2016-07-15,-435320.34
2016-07-22,-494171.75
2016-07-29,-629501.25
2016-08-01,-631081.9
2016-08-08,-429484.1
2016-08-15,-583302.2
2016-08-22,-350570.88
2016-08-29,-473779.5
2016-09-01,-502472.03
2016-09-08,-478268.3
2016-09-15,-486962.84
2016-09-22,-428365.72
2016-09-29,-481356.72
2016-10-01,-367618.66
2016-10-08,-466244.16
2016-10-15,-327310.34
2016-10-22,-523643.47
2016-10-29,-290240.53
2016-11-01,-411683.03
2016-11-08,-384277.53
2016-11-15,-403983.06
2016-11-22,-485356.97
2016-11-29,-602162.7
2016-12-01,-543959.44
2016-12-08,-668109.06
2016-12-15,-421257.25
2016-12-22,-541808.9
2016-12-29,-669284.56
2017-01-01,-520916.4
2017-01-08,-528262.7
2017-01-15,-668234.5
2017-01-22,-482264.12
2017-01-29,-406343.97
2017-02-01,-508245.5
2017-02-08,-539099.25
2017-02-15,-610412.0
2017-02-22,-351046.34
2017-03-01,-459051.6
2017-03-08,-334712.53
2017-03-15,-518301.7
2017-03-22,-532868.3
2017-03-29,-351154.62
2017-04-01,-295971.38
2017-04-08,-356838.2
2017-04-15,-620792.7
2017-04-22,-360134.47
2017-04-29,-299098.9
2017-05-01,-326168.84
2017-05-08,-342650.72
2017-05-15,-576303.94
2017-05-22,-347338.03
2017-05-29,-540740.3
2017-06-01,-422828.9
2017-06-08,-603503.6
2017-06-15,-500397.72
2017-06-22,-595666.44
2017-06-29,-426942.2
2017-07-01,-458534.7
2017-07-08,-509114.7
2017-07-15,-603227.25
2017-07-22,-426217.94
2017-07-29,-376095.3
2017-08-01,-427702.88
2017-08-08,-425532.12
2017-08-15,-553572.0
2017-08-22,-457589.75
2017-08-29,-368851.44
