Date,HeatFlux
2018-06-15,-40855.28
2018-06-22,-76624.945
2018-06-29,-63895.54
2018-07-01,-52916.39
2018-07-08,-45820.97
2018-07-15,-46875.945
2018-07-22,-6787.556
2018-07-29,-32634.928
2018-08-01,-18556.182
2018-08-08,-42408.098
2018-08-15,-33484.594
2018-08-22,-31351.58
2018-08-29,-45206.83
2018-09-01,-26867.127
2018-09-08,-55371.39
2018-09-15,-66808.805
2018-09-22,-59798.652
2018-09-29,-57931.637
2018-10-01,-51983.098
2018-10-08,-76026.68
2018-10-15,-61021.62
2018-10-22,-53962.797
2018-10-29,-67638.125
2018-11-01,-65456.582
2018-11-08,-74731.9
2018-11-15,-68103.94
2018-11-22,-78125.18
2018-11-29,-79762.59
2018-12-01,-82778.01
2018-12-08,-79290.914
2018-12-15,-70318.7
2018-12-22,-82515.99
2018-12-29,-99733.516
2019-01-01,-85258.13
2019-01-08,-66414.625
2019-01-15,-90175.54
2019-01-22,-93031.375
2019-01-29,-101089.234
2019-02-01,-98490.68
2019-02-08,-91278.61
2019-02-15,-111488.65
2019-02-22,-121568.99
2019-03-01,-151551.58
2019-03-08,-133361.38
2019-03-15,-148642.64
2019-03-22,-165957.02
2019-03-29,-195012.27
2019-04-01,-176961.14
2019-04-08,-176752.12
2019-04-15,-180748.5
2019-04-22,-183250.03
2019-04-29,-197045.83
2019-05-01,-213261.84
2019-05-08,-168902.38
2019-05-15,-171232.84
2019-05-22,-175792.25
2019-05-29,-160634.53
2019-06-01,-150036.45
2019-06-08,-128324.734
2019-06-15,-90088.51
2019-06-22,-79140.18
2019-06-29,-78009.34
2019-07-01,-51108.65
2019-07-08,-20769.107
2019-07-15,-56110.168
2019-07-22,-62889.867
2019-07-29,-48114.31
2019-08-01,-40045.953
2019-08-08,-11288.593
2019-08-15,-39825.824
2019-08-22,-50166.27
2019-08-29,-64700.426
2019-09-01,-49907.465
2019-09-08,-23716.77
2019-09-15,-62931.742
2019-09-22,-59056.867
2019-09-29,-44152.54
2019-10-01,-60112.68
2019-10-08,-68216.664
2019-10-15,-57711.418
2019-10-22,-65414.0
2019-10-29,-65586.08
2019-11-01,-63228.152
2019-11-08,-57917.84
2019-11-15,-72182.93
2019-11-22,-76708.3
2019-11-29,-77816.84
2019-12-01,-75837.484
2019-12-08,-83538.086
2019-12-15,-76196.03
2019-12-22,-98454.0
2019-12-29,-102915.48
2020-01-01,-64161.96
2020-01-08,-79485.38
2020-01-15,-89445.0
2020-01-22,-101924.35
2020-01-29,-94333.54
2020-02-01,-108551.65
2020-02-08,-77525.48
2020-02-15,-121004.21
2020-02-22,-123574.29
2020-02-29,-137428.75
2020-03-01,-138852.36
2020-03-08,-147146.05
2020-03-15,-145856.14
2020-03-22,-163313.52
2020-03-29,-183483.7
2020-04-01,-177171.34
2020-04-08,-175346.6
2020-04-15,-187003.2
2020-04-22,-168045.92
2020-04-29,-110284.06
2020-05-01,-124449.49
2020-05-08,-144535.92
2020-05-15,-165094.58
2020-05-22,-127032.484
2020-05-29,-119174.07
2020-06-01,-117686.13
2020-06-08,-98264.58
2020-06-15,-49150.164
2020-06-22,-57505.46
2020-06-29,-81468.49
2020-07-01,-68401.75
2020-07-08,-58379.348
2020-07-15,-76273.84
2020-07-22,-52430.31
2020-07-29,-60699.566
2020-08-01,-82463.42
2020-08-08,-38747.27
2020-08-15,-26853.15
2020-08-22,-34351.973
2020-08-29,-59578.027
2020-09-01,-46904.926
2020-09-08,-57436.785
2020-09-15,-62071.184
2020-09-22,-32407.25
2020-09-29,-62166.543
2020-10-01,-46949.285
2020-10-08,-51863.59
2020-10-15,-60091.473
2020-10-22,-39632.926
2020-10-29,-49190.2
2020-11-01,-48060.01
2020-11-08,-61982.2
2020-11-15,-69394.695
2020-11-22,-79388.99
2020-11-29,-73954.55
2020-12-01,-78498.45
2020-12-08,-85112.41
2020-12-15,-78281.51
2020-12-22,-99411.484
2020-12-29,-94696.0
2021-01-01,-102967.56
2021-01-08,-74901.06
2021-01-15,-111320.555
2021-01-22,-110524.46
2021-01-29,-109187.02
2021-02-01,-137741.06
2021-02-08,-121664.82
2021-02-15,-132091.28
2021-02-22,-133561.98
2021-03-01,-137562.77
2021-03-08,-157936.66
2021-03-15,-160795.69
2021-03-22,-142988.03
2021-03-29,-162703.25
2021-04-01,-168517.2
2021-04-08,-168932.75
2021-04-15,-168601.83
2021-04-22,-188280.23
2021-04-29,-160690.48
2021-05-01,-164752.61
2021-05-08,-166462.6
2021-05-15,-150950.34
2021-05-22,-168390.75
2021-05-29,-114336.76
2021-06-01,-110282.06
2021-06-08,-103958.14
2021-06-15,-36502.176
2021-06-22,-65159.5
2021-06-29,-41301.492
2021-07-01,-37516.22
2021-07-08,-52016.508
2021-07-15,-73909.5
2021-07-22,-50947.47
2021-07-29,-5722.2705
2021-08-01,-26523.764
2021-08-08,-53798.63
2021-08-15,-52792.13
2021-08-22,-74164.56
2021-08-29,-57417.105
2021-09-01,-65673.25
2021-09-08,-62934.883
2021-09-15,-33184.57
2021-09-22,-49619.44
2021-09-29,-52787.613
2021-10-01,-55572.785
2021-10-08,-62285.77
2021-10-15,-41547.41
2021-10-22,-44978.258
2021-10-29,-58253.95
2021-11-01,-64583.188
2021-11-08,-68097.04
2021-11-15,-49030.0
2021-11-22,-61879.117
2021-11-29,-75038.02
2021-12-01,-77018.164
2021-12-08,-69747.3
2021-12-15,-90112.195
2021-12-22,-86017.43
2021-12-29,-66768.22
2022-01-01,-95623.36
2022-01-08,-84373.28
2022-01-15,-67352.64
2022-01-22,-81525.9
2022-01-29,-140767.31
2022-02-01,-103205.75
2022-02-08,-119390.664
2022-02-15,-125189.36
2022-02-22,-120965.695
2022-03-01,-128050.28
2022-03-08,-136603.42
2022-03-15,-149945.16
2022-03-22,-116945.59
2022-03-29,-139999.9
2022-04-01,-147077.58
2022-04-08,-161756.75
2022-04-15,-151296.39
2022-04-22,-154416.1
2022-04-29,-172588.81
2022-05-01,-170270.06
2022-05-08,-133108.28
2022-05-15,-127324.46
2022-05-22,-115587.56
2022-05-29,-103571.89
2022-06-01,-92493.48
2022-06-08,-82640.44
2022-06-15,-87487.805
2022-06-22,-77317.86
2022-06-29,-65713.02
2022-07-01,-43467.445
2022-07-08,-79434.33
2022-07-15,-70364.37
2022-07-22,-51110.957
2022-07-29,-87885.984
2022-08-01,-60105.246
2022-08-08,-55033.863
2022-08-15,-36749.01
2022-08-22,-42247.633
2022-08-29,-70870.71
2022-09-01,-63448.594
2022-09-08,-74123.67
2022-09-15,-51432.758
2022-09-22,-55047.305
2022-09-29,-59507.7
2022-10-01,-53313.582
2022-10-08,-62867.36
2022-10-15,-58213.387
2022-10-22,-60889.035
2022-10-29,-58117.906
2022-11-01,-60774.816
2022-11-08,-70233.98
2022-11-15,-78748.01
2022-11-22,-72929.48
2022-11-29,-70594.39
2022-12-01,-73145.414
2022-12-08,-82765.67
2022-12-15,-80792.375
2022-12-22,-85520.555
2022-12-29,-87189.01
2023-01-01,-86329.65
2023-01-08,-107173.78
2023-01-15,-102539.97
2023-01-22,-96382.57
2023-01-29,-109889.88
2023-02-01,-111121.71
2023-02-08,-125392.82
2023-02-15,-129369.305
2023-02-22,-126537.0
2023-03-01,-141919.53
2023-03-08,-150464.97
2023-03-15,-147950.5
2023-03-22,-139743.89
2023-03-29,-157938.52
2023-04-01,-149178.02
2023-04-08,-164581.73
2023-04-15,-167261.48
2023-04-22,-178757.95
2023-04-29,-169579.0
2023-05-01,-148751.33
2023-05-08,-172750.97
2023-05-15,-97006.62
2023-05-22,-140476.05
2023-05-29,-135697.61
2023-06-01,-142321.48
2023-06-08,-90241.27
2023-06-15,-89855.25
2023-06-22,-88468.984
2023-06-29,-67347.31
2023-07-01,-75801.055
2023-07-08,-69391.54
2023-07-15,-48362.04
2023-07-22,-70051.85
2023-07-29,-45784.63
2023-08-01,-4486.1714
2023-08-08,-10365.75
2023-08-15,-52973.36
2023-08-22,-44755.367
2023-08-29,-64588.844
2023-09-01,-62939.395
2023-09-08,-34173.5
2023-09-15,-38698.848
2023-09-22,-49370.12
2023-09-29,-50477.168
2023-10-01,-34930.473
2023-10-08,-37188.293
2023-10-15,-51948.535
2023-10-22,-75900.58
2023-10-29,-65270.504
2023-11-01,-68462.36
2023-11-08,-63414.73
2023-11-15,-71469.766
2023-11-22,-74955.71
2023-11-29,-67067.625
2023-12-01,-58824.87
2023-12-08,-44103.348
2023-12-15,-77220.695
2023-12-22,-72229.03
2023-12-29,-80015.08
2024-01-01,-91017.37
2024-01-08,-81710.08
2024-01-15,-91874.31
2024-01-22,-98088.24
2024-01-29,-92118.68
2024-02-01,-84508.37
2024-02-08,-110773.516
