Date,HeatFlux
2013-08-01,-32602.205
2013-08-08,-66174.08
2013-08-15,-44231.24
2013-08-22,-34734.113
2013-08-29,-43920.664
2013-09-01,-41169.28
2013-09-08,-52141.258
2013-09-15,-28455.639
2013-09-22,-28846.686
2013-09-29,-41495.05
2013-10-01,-51412.406
2013-10-08,-65464.133
2013-10-15,-53388.04
2013-10-22,-36999.25
2013-10-29,-44305.797
2013-11-01,-51641.582
2013-11-08,-39297.203
2013-11-15,-44717.23
2013-11-22,-40312.16
2013-11-29,-60641.043
2013-12-01,-55739.953
2013-12-08,-45798.586
2013-12-15,-36158.203
2013-12-22,-53164.57
2013-12-29,-42867.758
2014-01-01,-56134.61
2014-01-08,-37644.652
2014-01-15,-49498.414
2014-01-22,-47206.484
2014-01-29,-42709.797
2014-02-01,-44903.363
2014-02-08,-34003.79
2014-02-15,-38430.79
2014-02-22,-39548.027
2014-03-01,-39599.25
2014-03-08,-51400.594
2014-03-15,-51713.047
2014-03-22,-43136.496
2014-03-29,-45300.953
2014-04-01,-43822.76
2014-04-08,-34151.74
2014-04-15,-48629.793
2014-04-22,-43595.848
2014-04-29,-46940.582
2014-05-01,-48687.496
2014-05-08,-32851.723
2014-05-15,-54898.887
2014-05-22,-46548.066
2014-05-29,-45146.58
2014-06-01,-39271.996
2014-06-08,-38174.55
2014-06-15,-32198.273
2014-06-22,-37291.977
2014-06-29,-53321.66
2014-07-01,-43610.605
2014-07-08,-47745.234
2014-07-15,-30162.084
2014-07-22,-32389.98
2014-07-29,-37406.31
2014-08-01,-33314.99
2014-08-08,-33251.22
2014-08-15,-50457.51
2014-08-22,-45952.26
2014-08-29,-29967.467
2014-09-01,-39874.39
2014-09-08,-46896.605
2014-09-15,-50040.25
2014-09-22,-43196.77
2014-09-29,-35811.656
2014-10-01,-46864.5
2014-10-08,-46937.043
2014-10-15,-46846.645
2014-10-22,-35138.785
2014-10-29,-63677.074
2014-11-01,-69935.04
2014-11-08,-40580.344
