Date,SST
2008-01-05,28.109085
2008-01-06,28.118515
2008-01-07,28.116425
2008-01-08,28.128136
2008-01-09,28.12596
2008-01-10,28.16391
2008-01-11,28.218575
2008-01-12,28.24819
2008-01-13,28.180332
2008-01-14,28.171917
2008-01-15,28.1697
2008-01-16,28.175413
2008-01-17,28.182144
2008-01-18,28.18884
2008-01-19,28.230312
2008-01-20,28.257032
2008-01-21,28.291546
2008-01-22,28.304613
2008-01-23,28.332104
2008-01-24,28.399359
2008-01-25,28.423414
2008-01-26,28.4435
2008-01-27,28.508978
2008-01-28,28.516844
2008-01-29,28.651712
2008-01-30,28.649916
2008-01-31,28.678928
2008-02-01,28.847654
2008-02-02,28.808125
2008-02-03,28.802004
2008-02-04,28.76634
2008-02-05,28.747253
2008-02-06,28.769363
2008-02-07,28.849493
2008-02-08,28.891808
2008-02-09,28.891403
2008-02-10,28.931288
2008-02-11,28.877934
2008-02-12,28.848818
2008-02-13,28.830616
2008-02-14,28.804857
2008-02-15,28.790918
2008-02-16,28.766602
2008-02-17,28.766531
2008-02-18,28.770046
2008-02-19,28.791302
2008-02-20,28.783157
2008-02-21,28.780848
2008-02-22,28.724262
2008-02-23,28.67942
2008-02-24,28.654457
2008-02-25,28.753798
2008-02-26,28.800848
2008-02-27,28.780672
2008-02-28,28.862207
2008-02-29,28.891256
2008-03-01,28.970465
2008-03-02,28.960157
2008-03-03,28.897694
2008-03-04,28.839218
2008-03-05,28.79217
2008-03-06,28.755342
2008-03-07,28.72074
2008-03-08,28.690538
2008-03-09,28.690605
2008-03-10,28.67516
2008-03-11,28.711847
2008-03-12,28.799374
2008-03-13,28.75965
2008-03-14,28.73154
2008-03-15,28.72348
2008-03-16,28.785196
2008-03-17,28.821495
2008-03-18,28.939844
2008-03-19,29.06401
2008-03-20,29.148407
2008-03-21,29.23662
2008-03-22,29.280476
2008-03-23,29.283916
2008-03-24,29.312094
2008-03-25,29.207996
2008-03-26,29.182384
2008-03-27,29.147038
2008-03-28,29.067577
2008-03-29,29.090727
2008-03-30,29.064125
2008-03-31,29.052225
2008-04-01,29.051228
2008-04-02,29.302748
2008-04-03,29.46553
2008-04-04,29.425018
2008-04-05,29.290508
2008-04-06,29.205465
2008-04-07,29.172256
2008-04-08,29.277409
2008-04-09,29.294483
2008-04-10,29.339397
2008-04-11,29.423592
2008-04-12,29.49169
2008-04-13,29.61662
2008-04-14,29.559067
2008-04-15,29.6502
2008-04-16,29.774696
2008-04-17,29.849356
2008-04-18,29.827347
2008-04-19,29.752846
2008-04-20,29.807505
2008-04-21,29.764448
2008-04-22,29.77989
2008-04-23,29.704454
2008-04-24,29.499739
2008-04-25,29.482916
2008-04-26,29.449951
2008-04-27,29.388939
2008-04-28,29.344267
2008-04-29,29.301502
2008-04-30,29.27744
2008-05-01,29.26128
2008-05-02,29.240824
2008-05-03,29.220867
2008-05-04,29.209578
2008-05-05,29.214495
2008-05-06,29.19983
2008-05-07,29.174767
2008-05-08,29.138103
2008-05-09,29.065495
2008-05-10,29.023071
2008-05-11,28.985804
2008-05-12,28.94064
2008-05-13,28.905676
2008-05-14,28.88734
2008-05-15,28.879427
2008-05-16,28.875402
2008-05-17,28.891272
2008-05-18,28.920515
2008-05-19,28.93708
2008-05-20,28.954006
2008-05-21,29.021292
2008-05-22,29.10837
2008-05-23,29.131805
2008-05-24,29.094244
2008-05-25,29.08148
2008-05-26,29.171698
2008-05-27,29.23928
2008-05-28,29.251476
2008-05-29,29.25338
2008-05-30,29.205847
2008-05-31,29.191996
2008-06-01,29.147104
2008-06-02,29.130695
2008-06-03,29.127724
2008-06-04,29.270811
2008-06-05,29.137682
2008-06-06,29.09229
2008-06-07,29.051144
2008-06-08,29.066385
2008-06-09,29.060572
2008-06-10,29.030262
2008-06-11,28.979742
2008-06-12,28.917303
2008-06-13,28.876734
2008-06-14,28.850016
2008-06-15,28.839334
2008-06-16,28.852571
2008-06-17,28.95506
2008-06-18,28.957726
2008-06-19,28.93152
2008-06-20,28.997103
2008-06-21,28.958271
2008-06-22,28.924788
2008-06-23,28.88606
2008-06-24,28.844418
2008-06-25,28.803993
2008-06-26,28.79157
2008-06-27,28.814592
2008-06-28,28.873268
2008-06-29,28.927208
2008-06-30,28.871956
2008-07-01,28.867823
2008-07-02,28.906977
2008-07-03,28.86239
2008-07-04,28.869944
2008-07-05,28.966637
2008-07-06,28.945288
2008-07-07,28.911957
2008-07-08,28.875992
2008-07-09,28.855646
2008-07-10,28.837082
2008-07-11,28.849728
2008-07-12,28.860487
2008-07-13,28.848984
2008-07-14,28.813913
2008-07-15,28.80283
2008-07-16,28.755514
2008-07-17,28.729002
2008-07-18,28.697731
2008-07-19,28.658136
2008-07-20,28.646843
2008-07-21,28.62164
2008-07-22,28.616875
2008-07-23,28.577843
2008-07-24,28.519459
2008-07-25,28.46585
2008-07-26,28.419197
2008-07-27,28.375242
2008-07-28,28.331656
2008-07-29,28.333193
2008-07-30,28.352867
2008-07-31,28.33872
2008-08-01,28.333775
2008-08-02,28.301802
2008-08-03,28.274702
2008-08-04,28.283705
2008-08-05,28.318272
2008-08-06,28.30309
2008-08-07,28.26602
2008-08-08,28.219706
2008-08-09,28.181908
2008-08-10,28.193712
2008-08-11,28.22244
2008-08-12,28.221241
2008-08-13,28.248354
2008-08-14,28.320623
2008-08-15,28.3431
2008-08-16,28.35846
2008-08-17,28.495897
2008-08-18,28.600927
2008-08-19,28.663166
2008-08-20,28.610294
2008-08-21,28.542547
2008-08-22,28.510778
2008-08-23,28.472244
2008-08-24,28.476294
2008-08-25,28.4678
2008-08-26,28.59857
2008-08-27,28.59736
2008-08-28,28.523247
2008-08-29,28.472178
2008-08-30,28.47161
2008-08-31,28.59278
2008-09-01,28.665699
2008-09-02,28.857313
2008-09-03,28.736137
2008-09-04,28.667355
2008-09-05,28.756258
2008-09-06,28.682062
2008-09-07,28.5643
2008-09-08,28.511229
2008-09-09,28.520424
2008-09-10,28.522875
2008-09-11,28.502909
2008-09-12,28.466406
2008-09-13,28.458582
2008-09-14,28.487726
2008-09-15,28.474142
2008-09-16,28.473673
2008-09-17,28.514437
2008-09-18,28.582956
2008-09-19,28.621544
2008-09-20,28.662195
2008-09-21,28.702106
2008-09-22,28.826101
2008-09-23,28.846397
2008-09-24,28.762457
2008-09-25,28.773932
2008-09-26,28.801739
2008-09-27,28.770168
2008-09-28,28.734388
2008-09-29,28.720955
2008-09-30,28.718275
2008-10-01,28.785997
2008-10-02,28.917559
2008-10-03,29.138735
2008-10-04,29.220217
2008-10-05,29.26
2008-10-06,29.312973
2008-10-07,29.222649
2008-10-08,29.274048
2008-10-09,29.420935
2008-10-10,29.230639
2008-10-11,29.203936
2008-10-12,29.199232
2008-10-13,29.306786
2008-10-14,29.35403
2008-10-15,29.366442
2008-10-16,29.354815
2008-10-17,29.397116
2008-10-18,29.365095
2008-10-19,29.318624
2008-10-20,29.246191
2008-10-21,29.195848
2008-10-22,29.186226
2008-10-23,29.206007
2008-10-24,29.186901
2008-10-25,29.131716
2008-10-26,29.114302
2008-10-27,29.096075
2008-10-28,29.062864
2008-10-29,29.057823
2008-10-30,29.054173
2008-10-31,29.06225
2008-11-01,29.036526
2008-11-02,29.042395
2008-11-03,29.084328
2008-11-04,29.17783
2008-11-05,29.298748
2008-11-06,29.367714
2008-11-07,29.381994
2008-11-08,29.239529
2008-11-09,29.19442
2008-11-10,29.159462
2008-11-11,29.027803
2008-11-12,29.012691
2008-11-13,28.953707
2008-11-14,28.94928
2008-11-15,28.960022
2008-11-16,29.096119
2008-11-17,29.016397
2008-11-18,29.053219
2008-11-19,28.997913
2008-11-20,28.94212
2008-11-21,28.88091
2008-11-22,28.80566
2008-11-23,28.781181
2008-11-24,28.771679
2008-11-25,28.763794
2008-11-26,28.763962
2008-11-27,28.810768
2008-11-28,28.796263
2008-11-29,28.756933
2008-11-30,28.749273
2008-12-01,28.722475
2008-12-02,28.693647
2008-12-03,28.655582
2008-12-04,28.606636
2008-12-05,28.583088
2008-12-06,28.62015
2008-12-07,28.634542
2008-12-08,28.594921
2008-12-09,28.592346
2008-12-10,28.603611
2008-12-11,28.60015
2008-12-12,28.60521
2008-12-13,28.597017
2008-12-14,28.581402
2008-12-15,28.564276
2008-12-16,28.558346
2008-12-17,28.540495
2008-12-18,28.528471
2008-12-19,28.50005
2008-12-20,28.458912
2008-12-21,28.417833
2008-12-22,28.366158
2008-12-23,28.336926
2008-12-24,28.303326
2008-12-25,28.293982
2008-12-26,28.32359
2008-12-27,28.30504
2008-12-28,28.254282
2008-12-29,28.213678
2008-12-30,28.181257
2008-12-31,28.148119
2009-01-01,28.11108
2009-01-02,28.109503
2009-01-03,28.102741
2009-01-04,28.07728
2009-01-05,28.086935
2009-01-06,28.095572
2009-01-07,28.098677
2009-01-08,28.113905
2009-01-09,28.11482
2009-01-10,28.102348
2009-01-11,28.075037
2009-01-12,28.032536
2009-01-13,27.97889
2009-01-14,27.96096
2009-01-15,27.938265
2009-01-16,27.899103
2009-01-17,27.8589
2009-01-18,27.836756
2009-01-19,27.8186
2009-01-20,27.807384
2009-01-21,27.789322
2009-01-22,27.751638
2009-01-23,27.72893
2009-01-24,27.749783
2009-01-25,27.783468
2009-01-26,27.863998
2009-01-27,27.893253
2009-01-28,27.874949
2009-01-29,27.805368
2009-01-30,27.834898
2009-01-31,27.833769
2009-02-01,27.848822
2009-02-02,27.843386
2009-02-03,27.845337
2009-02-04,27.825111
2009-02-05,27.81049
2009-02-06,27.783628
2009-02-07,27.79015
2009-02-08,27.754545
2009-02-09,27.7436
2009-02-10,27.82558
2009-02-11,28.032255
2009-02-12,28.126745
2009-02-13,28.050077
2009-02-14,28.044458
2009-02-15,28.08618
2009-02-16,28.103495
2009-02-17,28.056837
2009-02-18,28.107702
2009-02-19,28.137829
2009-02-20,28.205137
2009-02-21,28.32005
2009-02-22,28.376318
2009-02-23,28.533882
2009-02-24,28.569403
2009-02-25,28.616207
2009-02-26,28.701294
2009-02-27,28.744024
2009-02-28,28.733173
2009-03-01,28.665424
2009-03-02,28.667412
2009-03-03,28.6235
2009-03-04,28.656977
2009-03-05,28.73246
2009-03-06,28.869673
2009-03-07,28.820826
2009-03-08,28.861345
2009-03-09,28.90206
