Date,SST,SST_detrended
2020-03-25,27.82386,-0.7498860498027007
2020-03-26,27.97275,-0.6011717127327643
2020-03-27,28.003885,-0.5702123756628303
2020-03-28,28.197151,-0.37712203859289417
2020-03-29,28.392937,-0.18151170152296103
2020-03-30,28.543829,-0.03079536445302722
2020-03-31,28.673092,0.09829197261691291
2020-04-01,28.69885,0.12387430968684754
2020-04-02,28.83107,0.25591864675678266
2020-04-03,28.925856,0.3505289838267167
2020-04-04,28.94008,0.3645773208966503
2020-04-05,28.960293,0.384614657966587
2020-04-06,29.047321,0.471466995036522
2020-04-07,29.118683,0.542653332106461
2020-04-08,29.094212,0.518006669176394
2020-04-09,29.20695,0.6305690062463292
2020-04-10,29.276634,0.7000773433162664
2020-04-11,29.35251,0.7757776803861987
2020-04-12,29.324091,0.747183017456134
2020-04-13,29.377563,0.8004793545260718
2020-04-14,29.488947,0.9116876915960077
2020-04-15,29.491344,0.9139090286659446
2020-04-16,29.544159,0.9665483657358784
2020-04-17,29.496973,0.9191867028058134
2020-04-18,29.544243,0.9662810398757493
2020-04-19,29.619175,1.041037376945681
2020-04-20,29.705969,1.1276557140156207
2020-04-21,29.801424,1.2229350510855568
2020-04-22,29.852268,1.2736033881554896
2020-04-23,29.898472,1.3196317252254275
2020-04-24,29.901121,1.3221050622953605
2020-04-25,29.94257,1.3633783993652955
2020-04-26,30.058878,1.4795107364352305
2020-04-27,30.063585,1.4840420735051687
2020-04-28,30.0928,1.5130814105751043
2020-04-29,30.139082,1.559187747645037
2020-04-30,30.186323,1.6062530847149752
2020-05-01,30.280329,1.7000834217849068
2020-05-02,30.270777,1.6903557588548423
2020-05-03,30.24549,1.6648930959247785
2020-05-04,30.374617,1.7938444329947174
2020-05-05,30.418415,1.8374667700646512
2020-05-06,30.445099,1.8639751071345856
2020-05-07,30.495882,1.9145824442045232
2020-05-08,30.516495,1.9350197812744554
2020-05-09,30.63517,2.05351911834439
2020-05-10,30.6924,2.1105734554143254
2020-05-11,30.841684,2.2596817924842654
2020-05-12,30.952766,2.3705881295542
2020-05-13,31.045105,2.462751466624134
2020-05-14,31.013256,2.4307268036940677
2020-05-15,31.065825,2.4831201407640044
2020-05-16,31.119455,2.5365744778339376
2020-05-17,31.027313,2.444256814903877
2020-05-18,30.764502,2.1812701519738127
2020-05-19,30.378675,1.7952674890437486
2020-05-20,29.962347,1.3787638261136834
2020-05-21,29.937607,1.353848163183617
2020-05-22,30.020737,1.4368025002535525
2020-05-23,30.129051,1.5449408373234874
2020-05-24,30.100584,1.5162981743934267
2020-05-25,30.080692,1.4962305114633594
2020-05-26,30.07582,1.4911828485332954
2020-05-27,30.053724,1.468911185603229
2020-05-28,30.089544,1.504555522673165
2020-05-29,30.129395,1.5442308597430987
2020-05-30,30.183159,1.5978191968130346
2020-05-31,30.252481,1.6669655338829727
2020-06-01,30.359709,1.7740178709529069
2020-06-02,30.314695,1.7288282080228434
2020-06-03,30.330338,1.744295545092779
2020-06-04,30.37321,1.786991882162713
