Start_Date,End_Date,Duration_Days,Mean_Intensity,Max_Intensity,ONI_0m,ONI_1m,ONI_2m,ONI_3m,ONI_6m,ENSO_Phase
2022-07-25,2022-08-03,10,0.2528771548387116,0.416600174193551,-0.7599999904632568,-0.7799999713897705,-0.8999999761581421,-0.949999988079071,-0.8199999928474426,La Nina
2022-08-28,2022-09-06,10,0.2365157603225793,0.4335852096774175,-0.8700000047683716,-0.7599999904632568,-0.7799999713897705,-0.8999999761581421,-0.7900000214576721,La Nina
2023-05-04,2023-05-09,6,0.1544696059139774,0.3443401096774181,0.5699999928474426,0.270000010728836,-0.0199999995529651,-0.2899999916553497,-0.8500000238418579,El Nino
2023-05-31,2023-06-06,7,0.0267676981566822,0.0475257903225809,0.5699999928474426,0.270000010728836,-0.0199999995529651,-0.2899999916553497,-0.8500000238418579,El Nino
2023-11-04,2023-11-29,26,0.088796441935485,0.2644608838709708,1.9900000095367432,1.830000042915344,1.600000023841858,1.3700000047683716,0.5699999928474426,El Nino
2023-12-07,2023-12-23,17,0.0982123543370902,0.2300287354838701,2.059999942779541,1.9900000095367432,1.830000042915344,1.600000023841858,0.8399999737739563,El Nino
2024-01-01,2024-01-11,11,0.1532108770119778,0.2531095562499992,1.919999957084656,2.059999942779541,1.9900000095367432,1.830000042915344,1.1200000047683716,El Nino
2024-01-24,2024-02-18,26,0.0951408295285363,0.2722620870967738,1.919999957084656,2.059999942779541,1.9900000095367432,1.830000042915344,1.1200000047683716,El Nino
2024-04-11,2024-05-24,44,0.4071737870967743,0.9075480967741923,0.8199999928474426,1.2599999904632568,1.6200000047683716,1.919999957084656,1.830000042915344,El Nino
2024-07-08,2024-07-13,6,0.0651807682795713,0.1303017677419369,0.0799999982118606,0.2199999988079071,0.4900000095367431,0.8199999928474426,1.919999957084656,Neutral
2024-08-09,2024-08-28,20,0.2428046654838697,0.355407532258063,-0.0700000002980232,0.0799999982118606,0.2199999988079071,0.4900000095367431,1.6200000047683716,Neutral
2024-09-27,2024-10-02,6,0.22267299032258,0.4511085483870936,-0.1700000017881393,-0.0700000002980232,0.0799999982118606,0.2199999988079071,1.2599999904632568,Neutral
2024-10-05,2024-10-21,17,0.1953763377609117,0.3326565645161317,-0.209999993443489,-0.1700000017881393,-0.0700000002980232,0.0799999982118606,0.8199999928474426,Neutral
2024-10-28,2024-12-19,53,0.1525969444041741,0.2996832741935478,-0.209999993443489,-0.1700000017881393,-0.0700000002980232,0.0799999982118606,0.8199999928474426,Neutral
