Date,HeatFlux
2014-12-29,-52157.582
2015-01-01,-36285.93
2015-01-08,-41749.44
2015-01-15,-40603.684
2015-01-22,-46860.105
2015-01-29,-38991.195
2015-02-01,-51337.863
2015-02-08,-50005.438
2015-02-15,-50743.99
2015-02-22,-52820.664
2015-03-01,-39900.492
2015-03-08,-49150.188
2015-03-15,-50984.953
2015-03-22,-42882.203
2015-03-29,-41715.496
2015-04-01,-45902.55
2015-04-08,-46589.875
2015-04-15,-64451.76
2015-04-22,-43698.316
2015-04-29,-46785.56
2015-05-01,-48681.14
2015-05-08,-47977.703
2015-05-15,-63746.086
2015-05-22,-41905.137
2015-05-29,-49204.17
2015-06-01,-51201.234
2015-06-08,-37244.375
2015-06-15,-54185.688
2015-06-22,-13667.199
2015-06-29,-36029.395
2015-07-01,-35825.09
2015-07-08,-17267.979
2015-07-15,-47065.223
2015-07-22,-48895.652
2015-07-29,-33649.656
2015-08-01,-34477.2
2015-08-08,-34542.434
2015-08-15,-31430.54
2015-08-22,-50233.496
2015-08-29,-33472.617
2015-09-01,-25971.256
2015-09-08,-39682.027
2015-09-15,-32009.018
2015-09-22,-27305.633
2015-09-29,-50214.168
2015-10-01,-35407.137
2015-10-08,-38617.83
2015-10-15,-38154.65
2015-10-22,-41237.566
2015-10-29,-61402.484
2015-11-01,-47356.11
2015-11-08,-69238.27
2015-11-15,-46407.63
2015-11-22,-37001.777
2015-11-29,-38436.992
2015-12-01,-36965.926
2015-12-08,-39055.137
2015-12-15,-36367.46
2015-12-22,-37093.69
2015-12-29,-42570.32
2016-01-01,-48568.168
2016-01-08,-47330.254
2016-01-15,-63857.52
2016-01-22,-42824.445
2016-01-29,-55175.566
2016-02-01,-47454.418
2016-02-08,-56846.88
2016-02-15,-40148.477
2016-02-22,-48996.49
2016-02-29,-41098.168
2016-03-01,-44155.066
2016-03-08,-49949.418
2016-03-15,-54976.875
2016-03-22,-54800.305
2016-03-29,-41562.387
2016-04-01,-45710.7
2016-04-08,-50988.086
2016-04-15,-47932.89
2016-04-22,-45931.53
2016-04-29,-47902.965
2016-05-01,-44591.434
2016-05-08,-51686.586
2016-05-15,-73423.84
2016-05-22,-31626.217
2016-05-29,-35616.52
2016-06-01,-40206.824
2016-06-08,-44371.277
2016-06-15,-43497.01
2016-06-22,-58781.832
2016-06-29,-43909.664
2016-07-01,-23656.875
2016-07-08,-30384.879
2016-07-15,-37496.68
2016-07-22,-52494.34
2016-07-29,-62174.816
2016-08-01,-42508.105
2016-08-08,-25829.748
2016-08-15,-26140.195
2016-08-22,-33439.29
2016-08-29,-49960.727
2016-09-01,-36489.965
2016-09-08,-36914.33
2016-09-15,-52067.203
2016-09-22,-31364.312
2016-09-29,-48394.79
2016-10-01,-32484.305
2016-10-08,-31908.326
2016-10-15,-29926.426
2016-10-22,-47258.86
2016-10-29,-31408.885
2016-11-01,-52385.965
2016-11-08,-27190.129
2016-11-15,-35911.914
2016-11-22,-37891.176
2016-11-29,-53701.008
2016-12-01,-42253.914
2016-12-08,-60203.504
2016-12-15,-27231.582
2016-12-22,-48830.58
2016-12-29,-44903.023
2017-01-01,-43744.65
2017-01-08,-39274.67
2017-01-15,-48564.953
2017-01-22,-28604.566
2017-01-29,-35611.34
2017-02-01,-41331.01
2017-02-08,-53747.625
2017-02-15,-36093.105
2017-02-22,-37845.035
2017-03-01,-42120.47
2017-03-08,-38436.617
2017-03-15,-47660.188
2017-03-22,-50402.453
2017-03-29,-33780.844
2017-04-01,-36471.004
2017-04-08,-38394.44
2017-04-15,-67371.58
2017-04-22,-36097.695
2017-04-29,-33486.023
2017-05-01,-37390.74
2017-05-08,-38972.18
2017-05-15,-53492.297
2017-05-22,-36707.74
2017-05-29,-30529.639
2017-06-01,-37901.215
2017-06-08,-48096.344
2017-06-15,-38835.01
2017-06-22,-49185.62
2017-06-29,-24527.523
2017-07-01,-29829.797
2017-07-08,-45923.734
2017-07-15,-36755.5
2017-07-22,-23564.205
2017-07-29,-29812.227
2017-08-01,-31094.379
2017-08-08,-40231.07
2017-08-15,-63418.14
2017-08-22,-45950.223
2017-08-29,-22844.258
2017-09-01,-41394.62
2017-09-08,-38512.035
2017-09-15,-66809.23
2017-09-22,-41114.285
2017-09-29,-29162.967
2017-10-01,-32133.006
2017-10-08,-29603.127
2017-10-15,-61729.33
2017-10-22,-27076.707
2017-10-29,-47481.023
2017-11-01,-45339.137
2017-11-08,-51906.832
2017-11-15,-29529.365
2017-11-22,-43114.46
2017-11-29,-35936.906
2017-12-01,-42641.957
2017-12-08,-35770.785
2017-12-15,-38560.582
2017-12-22,-42706.19
2017-12-29,-31549.176
2018-01-01,-37121.234
2018-01-08,-38010.668
2018-01-15,-45256.65
2018-01-22,-46824.883
2018-01-29,-41868.027
2018-02-01,-44897.246
2018-02-08,-41208.7
2018-02-15,-43121.53
2018-02-22,-46690.82
2018-03-01,-38738.8
2018-03-08,-39430.16
2018-03-15,-42496.594
2018-03-22,-45375.586
2018-03-29,-42247.793
2018-04-01,-36625.45
2018-04-08,-67971.4
2018-04-15,-38486.293
2018-04-22,-43585.62
2018-04-29,-46342.844
2018-05-01,-42386.188
2018-05-08,-41476.902
2018-05-15,-44802.676
2018-05-22,-48037.33
2018-05-29,-48397.14
2018-06-01,-55310.664
2018-06-08,-34548.035
2018-06-15,-31828.352
2018-06-22,-33491.613
2018-06-29,-42984.777
2018-07-01,-41153.94
2018-07-08,-24901.777
2018-07-15,-15513.877
2018-07-22,-15088.177
2018-07-29,-37016.516
2018-08-01,-21625.09
2018-08-08,-27409.342
2018-08-15,-27774.879
2018-08-22,-20429.678
2018-08-29,-32545.832
2018-09-01,-38231.805
2018-09-08,-28545.354
2018-09-15,-55420.0
2018-09-22,-28638.621
2018-09-29,-28874.766
2018-10-01,-36044.887
2018-10-08,-59382.94
2018-10-15,-30843.75
2018-10-22,-34317.785
2018-10-29,-41096.008
2018-11-01,-36146.168
2018-11-08,-30977.43
2018-11-15,-36681.824
2018-11-22,-34683.992
2018-11-29,-32566.635
2018-12-01,-37000.29
2018-12-08,-49092.895
2018-12-15,-65226.258
2018-12-22,-32655.688
2018-12-29,-60285.574
2019-01-01,-57084.65
2019-01-08,-35718.707
2019-01-15,-45233.31
2019-01-22,-36496.0
2019-01-29,-37552.027
2019-02-01,-38122.57
2019-02-08,-33079.098
2019-02-15,-36184.91
2019-02-22,-47080.76
2019-03-01,-44837.156
2019-03-08,-49423.848
2019-03-15,-49048.82
2019-03-22,-51412.637
2019-03-29,-48017.3
2019-04-01,-45642.91
2019-04-08,-41518.555
2019-04-15,-46675.5
2019-04-22,-43090.73
2019-04-29,-83888.34
2019-05-01,-53047.64
2019-05-08,-41790.59
2019-05-15,-38438.754
2019-05-22,-48070.965
2019-05-29,-47796.773
2019-06-01,-47153.633
2019-06-08,-61212.824
2019-06-15,-34398.203
2019-06-22,-34004.055
2019-06-29,-31611.096
2019-07-01,-20442.219
2019-07-08,-23054.557
2019-07-15,-35067.027
2019-07-22,-54772.52
2019-07-29,-33031.684
2019-08-01,-36353.836
2019-08-08,-20534.662
2019-08-15,-33559.95
2019-08-22,-51478.418
2019-08-29,-40483.61
2019-09-01,-33564.062
2019-09-08,-19670.549
2019-09-15,-51199.695
2019-09-22,-39562.324
2019-09-29,-31314.422
2019-10-01,-31354.49
2019-10-08,-42432.066
2019-10-15,-59125.117
2019-10-22,-43252.69
2019-10-29,-44882.59
2019-11-01,-36083.305
2019-11-08,-44006.152
2019-11-15,-42724.92
2019-11-22,-42627.973
2019-11-29,-45085.26
2019-12-01,-42236.465
2019-12-08,-55994.094
2019-12-15,-35565.207
2019-12-22,-41658.32
2019-12-29,-50867.266
2020-01-01,-30707.338
2020-01-08,-44529.88
2020-01-15,-44907.45
2020-01-22,-42172.902
2020-01-29,-54423.355
2020-02-01,-40697.316
2020-02-08,-42257.875
2020-02-15,-56507.87
2020-02-22,-31675.914
2020-02-29,-42882.406
2020-03-01,-42176.01
2020-03-08,-52149.504
2020-03-15,-36354.08
2020-03-22,-50742.34
2020-03-29,-55312.17
2020-04-01,-52214.312
2020-04-08,-50675.195
2020-04-15,-48382.793
2020-04-22,-42023.344
2020-04-29,-45661.473
2020-05-01,-42005.066
2020-05-08,-37508.37
2020-05-15,-75382.48
2020-05-22,-25215.186
2020-05-29,-36495.527
2020-06-01,-44055.65
2020-06-08,-47903.0
2020-06-15,-32942.426
2020-06-22,-39178.926
2020-06-29,-57989.668
2020-07-01,-38693.613
2020-07-08,-39202.547
2020-07-15,-40973.17
2020-07-22,-37848.004
2020-07-29,-59163.07
2020-08-01,-63929.61
2020-08-08,-43180.426
2020-08-15,-23639.684
2020-08-22,-26766.578
2020-08-29,-34873.066
2020-09-01,-43677.09
2020-09-08,-42183.832
2020-09-15,-55550.0
2020-09-22,-19794.053
2020-09-29,-72034.25
2020-10-01,-34004.58
2020-10-08,-30670.287
2020-10-15,-33725.94
2020-10-22,-35766.797
2020-10-29,-40978.684
2020-11-01,-26834.473
2020-11-08,-47374.79
2020-11-15,-41307.293
2020-11-22,-49988.47
2020-11-29,-47094.65
2020-12-01,-54273.344
2020-12-08,-33384.645
2020-12-15,-36337.9
2020-12-22,-50705.82
2020-12-29,-36715.523
2021-01-01,-61799.07
2021-01-08,-35239.133
2021-01-15,-39343.195
2021-01-22,-45515.926
2021-01-29,-44982.95
2021-02-01,-54150.02
2021-02-08,-61369.242
2021-02-15,-49707.695
2021-02-22,-45552.008
2021-03-01,-51477.594
2021-03-08,-43498.176
2021-03-15,-46562.266
2021-03-22,-34223.367
2021-03-29,-44266.543
2021-04-01,-41952.227
2021-04-08,-37532.29
2021-04-15,-50346.707
2021-04-22,-35342.074
2021-04-29,-36409.64
2021-05-01,-39031.65
2021-05-08,-49464.848
2021-05-15,-38379.574
2021-05-22,-98051.89
2021-05-29,-32377.662
2021-06-01,-30538.518
2021-06-08,-70485.336
2021-06-15,-27319.537
2021-06-22,-55799.766
2021-06-29,-33483.805
2021-07-01,-50648.055
2021-07-08,-48854.543
2021-07-15,-44415.78
2021-07-22,-27857.2
2021-07-29,-27206.229
2021-08-01,-36961.992
2021-08-08,-30454.764
2021-08-15,-52186.34
2021-08-22,-51560.113
2021-08-29,-52822.652
2021-09-01,-56345.58
2021-09-08,-36103.395
2021-09-15,-32357.408
2021-09-22,-43239.52
2021-09-29,-27315.11
2021-10-01,-42701.055
2021-10-08,-58331.273
2021-10-15,-40129.94
2021-10-22,-27173.078
2021-10-29,-44348.812
2021-11-01,-50510.805
2021-11-08,-53415.668
2021-11-15,-43717.023
2021-11-22,-40131.625
2021-11-29,-32022.297
2021-12-01,-56868.945
2021-12-08,-32863.508
2021-12-15,-45395.727
2021-12-22,-46971.85
2021-12-29,-45903.0
2022-01-01,-43990.79
2022-01-08,-36233.21
2022-01-15,-41185.4
2022-01-22,-44149.395
2022-01-29,-60623.89
2022-02-01,-60117.88
2022-02-08,-62458.312
2022-02-15,-45304.367
2022-02-22,-42049.035
