Date,SST
2021-10-03,29.200737
2021-10-04,29.190582
2021-10-05,29.163445
2021-10-06,29.135874
2021-10-07,29.087294
2021-10-08,28.98097
2021-10-09,28.930267
2021-10-10,28.94313
2021-10-11,28.999792
2021-10-12,29.004595
2021-10-13,28.978655
2021-10-14,28.928991
2021-10-15,28.920025
2021-10-16,28.861406
2021-10-17,28.90942
2021-10-18,28.96616
2021-10-19,28.984211
2021-10-20,29.138897
2021-10-21,29.229765
2021-10-22,29.417528
2021-10-23,29.33503
2021-10-24,29.27203
2021-10-25,29.223719
2021-10-26,29.238499
2021-10-27,29.237839
2021-10-28,29.242342
2021-10-29,29.244944
2021-10-30,29.318632
2021-10-31,29.350533
2021-11-01,29.37115
2021-11-02,29.31935
2021-11-03,29.331593
2021-11-04,29.435352
2021-11-05,29.427425
2021-11-06,29.425692
2021-11-07,29.445395
2021-11-08,29.32797
2021-11-09,29.292652
2021-11-10,29.232744
2021-11-11,29.192417
2021-11-12,29.176485
2021-11-13,29.201336
2021-11-14,29.211544
2021-11-15,29.184492
2021-11-16,29.124989
2021-11-17,29.068468
2021-11-18,29.068665
2021-11-19,29.040354
2021-11-20,29.066036
2021-11-21,29.033997
2021-11-22,29.027342
2021-11-23,29.010878
2021-11-24,28.96099
2021-11-25,28.926197
2021-11-26,28.948118
2021-11-27,28.947855
2021-11-28,28.924448
2021-11-29,28.921814
2021-11-30,28.908648
2021-12-01,28.8507
2021-12-02,28.760368
2021-12-03,28.766264
2021-12-04,28.791937
2021-12-05,28.873394
2021-12-06,28.863932
2021-12-07,28.78255
2021-12-08,28.73233
2021-12-09,28.705692
2021-12-10,28.684376
2021-12-11,28.670895
2021-12-12,28.65334
2021-12-13,28.62394
2021-12-14,28.599966
2021-12-15,28.581274
2021-12-16,28.546947
2021-12-17,28.503435
2021-12-18,28.448067
2021-12-19,28.418503
2021-12-20,28.401705
2021-12-21,28.394032
2021-12-22,28.340044
2021-12-23,28.304312
2021-12-24,28.246145
2021-12-25,28.204336
2021-12-26,28.190586
2021-12-27,28.185143
2021-12-28,28.18542
2021-12-29,28.209402
2021-12-30,28.22009
2021-12-31,28.231037
2022-01-01,28.231947
2022-01-02,28.226133
2022-01-03,28.223381
2022-01-04,28.211033
2022-01-05,28.22902
2022-01-06,28.178392
2022-01-07,28.157343
2022-01-08,28.142233
2022-01-09,28.11415
2022-01-10,28.086138
2022-01-11,28.021008
2022-01-12,28.00221
2022-01-13,28.004711
2022-01-14,28.052824
2022-01-15,28.13068
2022-01-16,28.066748
2022-01-17,28.026794
2022-01-18,28.0051
2022-01-19,27.997034
2022-01-20,28.04323
2022-01-21,28.074274
2022-01-22,28.127506
2022-01-23,28.185884
2022-01-24,28.186258
2022-01-25,28.138504
2022-01-26,28.127045
2022-01-27,28.07001
2022-01-28,28.093206
2022-01-29,28.055117
2022-01-30,27.999159
2022-01-31,27.926495
2022-02-01,27.893509
2022-02-02,27.864788
2022-02-03,27.865707
2022-02-04,27.938791
2022-02-05,27.991676
2022-02-06,27.918633
2022-02-07,27.923367
2022-02-08,27.904203
2022-02-09,27.89398
2022-02-10,27.92306
2022-02-11,27.912031
2022-02-12,27.874462
2022-02-13,27.81863
2022-02-14,27.77373
2022-02-15,27.753407
2022-02-16,27.722912
2022-02-17,27.723688
2022-02-18,27.654945
2022-02-19,27.651583
2022-02-20,27.72599
2022-02-21,27.901375
2022-02-22,27.779644
2022-02-23,27.743658
2022-02-24,27.753174
2022-02-25,27.796309
2022-02-26,27.818419
2022-02-27,27.846724
2022-02-28,27.902424
2022-03-01,27.916023
2022-03-02,27.963804
2022-03-03,28.026615
2022-03-04,28.123909
2022-03-05,28.103666
2022-03-06,28.073643
2022-03-07,28.123642
2022-03-08,28.21118
2022-03-09,28.239557
2022-03-10,28.348587
2022-03-11,28.327612
2022-03-12,28.332376
2022-03-13,28.36472
2022-03-14,28.41203
2022-03-15,28.549612
2022-03-16,28.716797
2022-03-17,28.802717
2022-03-18,28.771482
2022-03-19,28.862717
2022-03-20,28.776527
2022-03-21,28.792053
2022-03-22,28.824657
2022-03-23,28.916132
2022-03-24,29.062204
2022-03-25,29.28005
2022-03-26,29.466703
2022-03-27,29.58151
2022-03-28,29.715227
2022-03-29,29.816313
2022-03-30,29.848146
2022-03-31,29.881107
2022-04-01,29.87589
2022-04-02,29.955023
2022-04-03,29.827936
2022-04-04,29.79138
2022-04-05,29.869432
2022-04-06,29.92231
2022-04-07,29.891754
2022-04-08,29.814545
2022-04-09,29.91868
2022-04-10,30.047432
2022-04-11,30.116377
2022-04-12,30.18304
2022-04-13,30.169054
2022-04-14,30.12437
2022-04-15,30.257154
2022-04-16,30.430393
